comment_id,fashion_house,comment,processed_text,bert_sentiment,vader_sentiment,emoji_analysis,emotions,aspects,subjectivity,language_features
53,Schiaparelli,"Schiaparelli is always a breath of fresh air, but the latest collection left me speechless",schiaparelli always breath fresh air latest collection left speechless,"{'positive': 0.6565588116645813, 'negative': 0.3434411883354187}","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.3182}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.010483741760253906, 'disgust': 0.0006370823248289526, 'fear': 0.938796877861023, 'joy': 0.01584247499704361, 'neutral': 0.013194385915994644, 'sadness': 0.004460269119590521, 'surprise': 0.01658523827791214}",{},0.4666666666666666,"{'emojis': 0, 'words': 9, 'has_hashtags': False, 'has_mentions': False}"
54,Schiaparelli,Impossibly stunning,impossibly stunning,"{'positive': 0.6479501128196716, 'negative': 0.35204994678497314}","{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.3818}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.01141374371945858, 'disgust': 0.00653812987729907, 'fear': 0.03265339881181717, 'joy': 0.07171115279197693, 'neutral': 0.05564296245574951, 'sadness': 0.012820792384445667, 'surprise': 0.8092197775840759}","{'aesthetic': {'score': np.float64(0.3818), 'count': 1, 'emoji_count': 0}}",1.0,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
55,Schiaparelli,There are no words in human vocabulary to describe this my god,word human vocabulary describe god,"{'positive': 0.6457191705703735, 'negative': 0.35428085923194885}","{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.2732}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.025134995579719543, 'disgust': 0.02520052157342434, 'fear': 0.024711312726140022, 'joy': 0.005284752696752548, 'neutral': 0.8489811420440674, 'sadness': 0.009378787130117416, 'surprise': 0.06130841374397278}",{},0.1,"{'emojis': 0, 'words': 5, 'has_hashtags': False, 'has_mentions': False}"
56,Schiaparelli,The last time I saw such artistic brilliance was Alexander McQueen. This is sculpture. It’s truly magnificent ❤️,last time saw artistic brilliance alexander mcqueen sculpture truly magnificent ❤,"{'positive': 0.6395474076271057, 'negative': 0.36045265197753906}","{'neg': 0.0, 'neu': 0.395, 'pos': 0.605, 'compound': 0.8934}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.005168992560356855, 'disgust': 0.0008921066764742136, 'fear': 0.04872056841850281, 'joy': 0.7898086309432983, 'neutral': 0.022943807765841484, 'sadness': 0.00874315109103918, 'surprise': 0.12372267991304398}",{},0.6888888888888888,"{'emojis': 1, 'words': 11, 'has_hashtags': False, 'has_mentions': False}"
57,Schiaparelli,Наконец-то то мы видим возвращение подлинной элегантности!,finally see return genuine elegance,"{'positive': 0.6494459509849548, 'negative': 0.35055407881736755}","{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.4767}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.010218842886388302, 'disgust': 0.0015909828944131732, 'fear': 0.001117002684623003, 'joy': 0.895409882068634, 'neutral': 0.053657639771699905, 'sadness': 0.01413674931973219, 'surprise': 0.023868903517723083}",{},0.75,"{'emojis': 0, 'words': 5, 'has_hashtags': False, 'has_mentions': False}"
58,Schiaparelli,Absolutely stunning! The structure the details I mean it’s just sure art!!!❤️❤️❤️,absolutely stunning structure detail mean sure art repeated ❤ ❤ ❤,"{'positive': 0.653701663017273, 'negative': 0.3462983965873718}","{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.6361}","{'sentiment': 0.0, 'count': 3, 'frequencies': {'❤': 3}}","{'anger': 0.008907807990908623, 'disgust': 0.0017222194001078606, 'fear': 0.04554060474038124, 'joy': 0.740135908126831, 'neutral': 0.11544612795114517, 'sadness': 0.007258251775056124, 'surprise': 0.08098910748958588}","{'aesthetic': {'score': np.float64(0.2457), 'count': 1, 'emoji_count': 3}}",0.8587962962962963,"{'emojis': 3, 'words': 11, 'has_hashtags': False, 'has_mentions': False}"
191,Chanel,These pale pastels beyond beautiful,pale pastel beyond beautiful,"{'positive': 0.6552146077156067, 'negative': 0.3447853624820709}","{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.5994}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.0022247384767979383, 'disgust': 0.0014125891029834747, 'fear': 0.0013181843096390367, 'joy': 0.8684863448143005, 'neutral': 0.06800749152898788, 'sadness': 0.006226361729204655, 'surprise': 0.05232425406575203}","{'aesthetic': {'score': np.float64(0.5994), 'count': 1, 'emoji_count': 0}}",0.59,"{'emojis': 0, 'words': 4, 'has_hashtags': False, 'has_mentions': False}"
192,Chanel,Chic e delicado,chic delicate,"{'positive': 0.6416831016540527, 'negative': 0.3583168685436249}","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3182}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.0035708562936633825, 'disgust': 0.0022595953196287155, 'fear': 0.005288134329020977, 'joy': 0.6131425499916077, 'neutral': 0.2615841329097748, 'sadness': 0.026275819167494774, 'surprise': 0.08787892013788223}","{'aesthetic': {'score': np.float64(0.2732), 'count': 1, 'emoji_count': 0}}",0.9,"{'emojis': 0, 'words': 2, 'has_hashtags': False, 'has_mentions': False}"
193,Chanel,Very fresh and young Couture!✨,fresh young couture ✨,"{'positive': 0.6631614565849304, 'negative': 0.3368385136127472}","{'neg': 0.0, 'neu': 0.465, 'pos': 0.535, 'compound': 0.3182}","{'sentiment': 1.0, 'count': 1, 'frequencies': {'✨': 1}}","{'anger': 0.025346769019961357, 'disgust': 0.005481261294335127, 'fear': 0.01426897943019867, 'joy': 0.606327623128891, 'neutral': 0.7124325633049011, 'sadness': 0.005632616113871336, 'surprise': 0.02418246865272522}",{},0.45,"{'emojis': 1, 'words': 4, 'has_hashtags': False, 'has_mentions': False}"
194,Chanel,Neden mankenlerin hepsi ciddi ve mutsuz bir yüzle yürüyorlar?,model walk serious unhappy face,"{'positive': 0.6464734673500061, 'negative': 0.3535265326499939}","{'neg': 0.577, 'neu': 0.423, 'pos': 0.0, 'compound': -0.4767}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.0039787739515304565, 'disgust': 0.0007544707041233778, 'fear': 0.0014855758054181933, 'joy': 0.0014960482949391007, 'neutral': 0.0035046134144067764, 'sadness': 0.9868234395980835, 'surprise': 0.0019569918513298035}",{},0.7833333333333333,"{'emojis': 0, 'words': 5, 'has_hashtags': False, 'has_mentions': False}"
195,Chanel,Jennie Love Hangover on January 31,jennie love hangover date,"{'positive': 0.6584282517433167, 'negative': 0.34157174825668335}","{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.005417196080088615, 'disgust': 0.0016445186920464039, 'fear': 0.00219045951962471, 'joy': 0.3523868918418884, 'neutral': 0.3508104085922241, 'sadness': 0.04670441895723343, 'surprise': 0.24084608256816864}",{},0.6,"{'emojis': 0, 'words': 4, 'has_hashtags': False, 'has_mentions': False}"
196,Chanel,❤️, ❤,"{'positive': 0.6760619282722473, 'negative': 0.3239380717277527}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.041026487946510315, 'disgust': 0.04652230069041252, 'fear': 0.03398595005273819, 'joy': 0.013435118831694126, 'neutral': 0.8259836435317993, 'sadness': 0.026724085211753845, 'surprise': 0.012322457507252693}",{},0.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
197,Chanel,❤️, ❤,"{'positive': 0.6760619282722473, 'negative': 0.3239380717277527}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.041026487946510315, 'disgust': 0.04652230069041252, 'fear': 0.03398595005273819, 'joy': 0.013435118831694126, 'neutral': 0.8259836435317993, 'sadness': 0.026724085211753845, 'surprise': 0.012322457507252693}",{},0.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
198,Chanel,"It’s beautiful, soft and refreshing but it’s not Haute Couture. More a Prêt à porter collection…",beautiful soft refreshing haute couture prêt à porter collection,"{'positive': 0.6441620588302612, 'negative': 0.3558379113674164}","{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.5994}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.0036238294560462236, 'disgust': 0.003293832764029503, 'fear': 0.0007492271834053099, 'joy': 0.9447931051254272, 'neutral': 0.03482979163527489, 'sadness': 0.003277665236964822, 'surprise': 0.009432435967028141}","{'aesthetic': {'score': np.float64(0.3506), 'count': 1, 'emoji_count': 0}}",0.7833333333333333,"{'emojis': 0, 'words': 9, 'has_hashtags': False, 'has_mentions': False}"
200,Chanel,Qué maravilla. A cual más bonito!!!,wonder beautiful repeated,"{'positive': 0.6585291624069214, 'negative': 0.3414708375930786}","{'neg': 0.0, 'neu': 0.339, 'pos': 0.661, 'compound': 0.5994}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.0036880129482597113, 'disgust': 0.0018594912253320217, 'fear': 0.0034352035727351904, 'joy': 0.1495562642812729, 'neutral': 0.1623230129480362, 'sadness': 0.046711117029190063, 'surprise': 0.632426917552948}",{},1.0,"{'emojis': 0, 'words': 3, 'has_hashtags': False, 'has_mentions': False}"
221,Chanel,"Ame todo ❤️ y pensar que todo esto fue sin Director Creativo a cargo, gran equipo tiene Chanel",love everything think without creative director charge great team chanel ❤,"{'positive': 0.6466455459594727, 'negative': 0.35335442423820496}","{'neg': 0.136, 'neu': 0.395, 'pos': 0.469, 'compound': 0.7842}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.022581687197089195, 'disgust': 0.0008538647089153528, 'fear': 0.0141396289691329, 'joy': 0.5864465236663818, 'neutral': 0.19392085075378418, 'sadness': 0.15007531642913818, 'surprise': 0.03198214992880821}",{},0.7833333333333333,"{'emojis': 1, 'words': 11, 'has_hashtags': False, 'has_mentions': False}"
222,Chanel,"Colección preciosa de principio a fin!!! Me han gustado TODOS, veo a Chanel por todas partes. Su esencia ... Hasta la pieza musical ""River"", hecha para el desfile me emociona❤️",precious collection beginning end repeated liked everyone see chanel everywhere essence repeated musical piece river made parade excites ❤,"{'positive': 0.6277977228164673, 'negative': 0.3722022473812103}","{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.8625}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.0016675485530868173, 'disgust': 0.0010748497443273664, 'fear': 0.001174716278910637, 'joy': 0.9711227416992188, 'neutral': 0.015703842043876648, 'sadness': 0.0034661286044865847, 'surprise': 0.005790104623883963}",{},0.5083333333333333,"{'emojis': 1, 'words': 19, 'has_hashtags': False, 'has_mentions': False}"
223,Chanel,Once again the only collection that can be dressed. With all respect to other brands and designers who perform masterpieces but impossible to dress. Fabulous!,collection dressed respect brand designer perform masterpiece impossible dress fabulous,"{'positive': 0.6297646164894104, 'negative': 0.3702353537082672}","{'neg': 0.0, 'neu': 0.398, 'pos': 0.602, 'compound': 0.891}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.02046879380941391, 'disgust': 0.007886525243520737, 'fear': 0.009512566030025482, 'joy': 0.357273131608963, 'neutral': 0.36206987500190735, 'sadness': 0.008195719681680202, 'surprise': 0.23459337651729584}","{'design': {'score': np.float64(0.5106), 'count': 1, 'emoji_count': 0}}",1.0,"{'emojis': 0, 'words': 10, 'has_hashtags': False, 'has_mentions': False}"
224,Chanel,I love it ❤️ I love Chanel ❤️,love love chanel ❤ ❤,"{'positive': 0.653411328792572, 'negative': 0.3465886414051056}","{'neg': 0.0, 'neu': 0.106, 'pos': 0.894, 'compound': 0.8555}","{'sentiment': 0.0, 'count': 2, 'frequencies': {'❤': 2}}","{'anger': 0.004817730747163296, 'disgust': 0.0016520251519978046, 'fear': 0.0038252617232501507, 'joy': 0.6454815864562988, 'neutral': 0.2604011595249176, 'sadness': 0.06292629987001419, 'surprise': 0.02089596353471279}",{},0.6,"{'emojis': 2, 'words': 5, 'has_hashtags': False, 'has_mentions': False}"
225,Chanel,❤️❤️❤️, ❤ ❤ ❤,"{'positive': 0.6730619668960571, 'negative': 0.32693806290626526}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 3, 'frequencies': {'❤': 3}}","{'anger': 0.019488997757434845, 'disgust': 0.014434167183935642, 'fear': 0.040564846247434616, 'joy': 0.03776215389370918, 'neutral': 0.8039821982383728, 'sadness': 0.07304932177066803, 'surprise': 0.010718310251832008}",{},0.0,"{'emojis': 3, 'words': 3, 'has_hashtags': False, 'has_mentions': False}"
226,Chanel,Adoro Chanel ❤️,love chanel ❤,"{'positive': 0.6505877375602722, 'negative': 0.3494122326374054}","{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.004771683365106583, 'disgust': 0.001525424188002944, 'fear': 0.002743680961430073, 'joy': 0.4776092767715454, 'neutral': 0.41962960362434387, 'sadness': 0.06143787503242493, 'surprise': 0.03228239715099335}",{},0.6,"{'emojis': 1, 'words': 3, 'has_hashtags': False, 'has_mentions': False}"
227,Chanel,"""This is SO EXCITING!!! So many “oh my gosh” outfits!! ✨E x c e p t i o n a l ✨""",allcaps exciting allcaps repeated many oh gosh outfit repeated e x c e p n l ✨ ✨,"{'positive': 0.6071765422821045, 'negative': 0.3928234279155731}","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4939}","{'sentiment': 1.0, 'count': 2, 'frequencies': {'✨': 2}}","{'anger': 0.007186415605247021, 'disgust': 0.00043549586553126574, 'fear': 0.007396552711725235, 'joy': 0.8481506109237671, 'neutral': 0.0646742582321167, 'sadness': 0.015783170238137245, 'surprise': 0.20822292566299438}",{},0.65,"{'emojis': 2, 'words': 18, 'has_hashtags': False, 'has_mentions': False}"
228,Chanel,Love,love,"{'positive': 0.6335815191268921, 'negative': 0.3664184808731079}","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.019289853051304817, 'disgust': 0.05135127902030945, 'fear': 0.0034931839909404516, 'joy': 0.06550442427396774, 'neutral': 0.3720015585422516, 'sadness': 0.4800848066806793, 'surprise': 0.008274893276393414}",{},0.6,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
229,Chanel,Exageradamente hermoso y pensar que fue sin director creativo a cargo. Simplemente majestuoso ❤️✨,exaggeratedly beautiful think without creative director charge simply majestic ❤ ✨,"{'positive': 0.6537617444992065, 'negative': 0.34623822569847107}","{'neg': 0.181, 'neu': 0.526, 'pos': 0.293, 'compound': 0.3599}","{'sentiment': 0.5, 'count': 2, 'frequencies': {'❤': 1, '✨': 1}}","{'anger': 0.04124637320637703, 'disgust': 0.001608674181625247, 'fear': 0.04569185525178909, 'joy': 0.5752028226852417, 'neutral': 0.13776038587093353, 'sadness': 0.004716555122286081, 'surprise': 0.11857052147388458}",{},0.7857142857142857,"{'emojis': 2, 'words': 11, 'has_hashtags': False, 'has_mentions': False}"
230,Chanel,Excelente,excellent,"{'positive': 0.6759353876113892, 'negative': 0.3240646719932556}","{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.006719478406012058, 'disgust': 0.00973832793533802, 'fear': 0.001459698542021215, 'joy': 0.8195319771766663, 'neutral': 0.14971444010734558, 'sadness': 0.005917687900364399, 'surprise': 0.006918362807482481}",{},1.0,"{'emojis': 0, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
231,Chanel,"WOW!!! That’s just masterpieces!! So young&modern but at the same time so true to its deepest cores - classic, chic, feminine, romantic and elegant. The fabrics, the colours, the patterns, the details!! The models, the location (&Dua Lipa!!). That’s just perfection at its best!! Just a dream! Would buy every single piece !",allcaps wow allcaps repeated masterpiece repeated young modern time true deepest core classic chic feminine romantic elegant fabric colour pattern detail repeated model location dua lipa repeated perfection best repeated dream would buy every single piece,"{'positive': 0.6145879030227661, 'negative': 0.3854120969772339}","{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.9808}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.004288672935217619, 'disgust': 0.0006052091484889388, 'fear': 0.004585114773362875, 'joy': 0.19418686628341675, 'neutral': 0.025655122473835945, 'sadness': 0.01179124228656292, 'surprise': 0.7588878273963928}","{'design': {'score': np.float64(0.0), 'count': 1, 'emoji_count': 0}, 'quality': {'score': np.float64(0.0), 'count': 1, 'emoji_count': 0}, 'aesthetic': {'score': np.float64(0.9458), 'count': 1, 'emoji_count': 0}}",0.5034391534391535,"{'emojis': 0, 'words': 36, 'has_hashtags': False, 'has_mentions': False}"
233,Schiaparelli,They have been killiiiinnggg it for a while now. Elsa would be proud to see what Daniel Roseberry is doing ✨,killing elongated elsa would proud see daniel roseberry ✨,"{'positive': 0.6598127484321594, 'negative': 0.3401872515678406}","{'neg': 0.326, 'neu': 0.444, 'pos': 0.23, 'compound': -0.3182}","{'sentiment': 1.0, 'count': 1, 'frequencies': {'✨': 1}}","{'anger': 0.0661822035908699, 'disgust': 0.00786235835403204, 'fear': 0.01254589669406414, 'joy': 0.5331685990095139, 'neutral': 0.20953650772571564, 'sadness': 0.5981407165527344, 'surprise': 0.03939511626958847}",{},1.0,"{'emojis': 1, 'words': 9, 'has_hashtags': False, 'has_mentions': False}"
234,Schiaparelli,❤️, ❤,"{'positive': 0.6760619282722473, 'negative': 0.3239380717277527}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.041026487946510315, 'disgust': 0.04652230069041252, 'fear': 0.03398595005273819, 'joy': 0.013435118831694126, 'neutral': 0.8259836435317993, 'sadness': 0.026724085211753845, 'surprise': 0.012322457507252693}",{},0.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
235,Schiaparelli,Some fresh air in fashion for sure,fresh air fashion sure,"{'positive': 0.6745463013648987, 'negative': 0.32545366883277893}","{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.5574}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.006098522804677486, 'disgust': 0.005013038404285908, 'fear': 0.0007512944866903126, 'joy': 0.34840142726898193, 'neutral': 0.6040377616882324, 'sadness': 0.007676980923861265, 'surprise': 0.028021084144711494}",{},0.6944444444444444,"{'emojis': 0, 'words': 4, 'has_hashtags': False, 'has_mentions': False}"
236,Schiaparelli,❤️‍, ❤,"{'positive': 0.6760619282722473, 'negative': 0.3239380717277527}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.041026487946510315, 'disgust': 0.04652230069041252, 'fear': 0.03398595005273819, 'joy': 0.013435118831694126, 'neutral': 0.8259836435317993, 'sadness': 0.026724085211753845, 'surprise': 0.012322457507252693}",{},0.0,"{'emojis': 1, 'words': 1, 'has_hashtags': False, 'has_mentions': False}"
237,Schiaparelli,yes yes yesss!,yes yes yes elongated,"{'positive': 0.6458289623260498, 'negative': 0.3541710078716278}","{'neg': 0.0, 'neu': 0.11, 'pos': 0.89, 'compound': 0.7964}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.01067445520311594, 'disgust': 0.06580835580825806, 'fear': 0.014948520809412003, 'joy': 0.012040113098919392, 'neutral': 0.8098863959312439, 'sadness': 0.025326931849122047, 'surprise': 0.06131532043218613}",{},0.0,"{'emojis': 0, 'words': 4, 'has_hashtags': False, 'has_mentions': False}"
238,Schiaparelli,"Daniel Roseberry can do no wrong! Since he’s started designing for the house, he’s modernized the brand and taken it to a stunning new level of artistry.",daniel roseberry wrong since started designing house modernized brand taken stunning new level artistry,"{'positive': 0.6319275498390198, 'negative': 0.3680724501609802}","{'neg': 0.175, 'neu': 0.678, 'pos': 0.147, 'compound': -0.128}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.034398991614580154, 'disgust': 0.003221238264814019, 'fear': 0.011426908895373344, 'joy': 0.4070392847061157, 'neutral': 0.3363398611545563, 'sadness': 0.009955509565770626, 'surprise': 0.19761820137500763}","{'design': {'score': np.float64(0.3818), 'count': 1, 'emoji_count': 0}, 'aesthetic': {'score': np.float64(0.3818), 'count': 1, 'emoji_count': 0}}",0.7848484848484848,"{'emojis': 0, 'words': 14, 'has_hashtags': False, 'has_mentions': False}"
239,Schiaparelli,I live for your posts ❤️,live post ❤,"{'positive': 0.6735121011734009, 'negative': 0.3264879286289215}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 1, 'frequencies': {'❤': 1}}","{'anger': 0.007531213108450174, 'disgust': 0.002224376890808344, 'fear': 0.0073209707625210285, 'joy': 0.04528215155005455, 'neutral': 0.8870431184768677, 'sadness': 0.02031598798930645, 'surprise': 0.030282190069556236}",{},0.5,"{'emojis': 1, 'words': 3, 'has_hashtags': False, 'has_mentions': False}"
240,Schiaparelli,Daniel Roseberry killing the game ❤️‍❤️‍❤️‍,daniel roseberry killing game ❤ ❤ ❤,"{'positive': 0.655716061592102, 'negative': 0.34428390860557556}","{'neg': 0.595, 'neu': 0.405, 'pos': 0.0, 'compound': -0.6597}","{'sentiment': 0.0, 'count': 3, 'frequencies': {'❤': 3}}","{'anger': 0.02474137209355831, 'disgust': 0.0058264052495360374, 'fear': 0.04089530557394028, 'joy': 0.2666934132575989, 'neutral': 0.5532799959182739, 'sadness': 0.08578680455684662, 'surprise': 0.02277672477066517}",{},0.4,"{'emojis': 3, 'words': 7, 'has_hashtags': False, 'has_mentions': False}"
301,Schiaparelli,yesss!! ✨⭐️,yes elongated repeated ✨ ⭐,"{'positive': 0.6583918929100037, 'negative': 0.34160807728767395}","{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.4019}","{'sentiment': 0.5, 'count': 2, 'frequencies': {'✨': 1, '⭐': 1}}","{'anger': 0.028796415776014328, 'disgust': 0.037170980125665665, 'fear': 0.013151338323950768, 'joy': 0.2633984927088022, 'neutral': 0.777472734451294, 'sadness': 0.04093831405043602, 'surprise': 0.07567324489355087}",{},0.0,"{'emojis': 2, 'words': 5, 'has_hashtags': False, 'has_mentions': False}"
302,Schiaparelli,❤️❤️❤️❤️❤️❤️, ❤ ❤ ❤ ❤ ❤ ❤,"{'positive': 0.6682459115982056, 'negative': 0.33175405859947205}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'sentiment': 0.0, 'count': 6, 'frequencies': {'❤': 6}}","{'anger': 0.03306923061609268, 'disgust': 0.025088565424084663, 'fear': 0.10236695408821106, 'joy': 0.05773685500025749, 'neutral': 0.6878475546836853, 'sadness': 0.08256601542234421, 'surprise': 0.011324801482260227}",{},0.0,"{'emojis': 6, 'words': 6, 'has_hashtags': False, 'has_mentions': False}"
303,Schiaparelli,agree! @danielrosenberry and his insanely talented team don’t miss!,agree user insanely talented team miss,"{'positive': 0.6547138690948486, 'negative': 0.34528616070747375}","{'neg': 0.154, 'neu': 0.288, 'pos': 0.558, 'compound': 0.6369}","{'sentiment': 0.0, 'count': 0, 'frequencies': {}}","{'anger': 0.016867216676473618, 'disgust': 0.003651286708191037, 'fear': 0.002175742294639349, 'joy': 0.009853074327111244, 'neutral': 0.03255106136202812, 'sadness': 0.9136992692947388, 'surprise': 0.021202316507697105}",{},0.9,"{'emojis': 0, 'words': 6, 'has_hashtags': False, 'has_mentions': True}"
